ID,genus_curated,qualifier_curated,qualifier_number,species_curated,binom_curated
3a78896d6cc692237fb7dea5018717290b9f7677,Cortinarius,cf,2,obtusus,Cortinarius obtusus
28e0e29617dfcd2aff25933ac770cc4173ade2db,Cortinarius,cf,,obtusus,Cortinarius obtusus
4a4057e9a87106b8e7557a04f76babb5158d804a,Cortinarius,aff,,obtusus,Cortinarius obtusus
aa53aac31ab61d303f1883aeb94399f5df8dbb5c,Cortinarius,cf,,obtusus,Cortinarius obtusus
25f4642d07834aea801ea1ecd17d1ce431d81169,Cortinarius,cf,,ochrophyllus,Cortinarius ochrophyllus
3f71a40afd22ec495b71f83b1b7fe592d5b473cf,Cortinarius,cf,,ochrophyllus,Cortinarius ochrophyllus
739be9472ef51e38657becc834f4ce87288602bf,Cortinarius,cf,,ochrophyllus,Cortinarius ochrophyllus
b16545fcb8e9a0782e97cd60a0544ef321bdd8f2,Cortinarius,cf,,ochrophyllus,Cortinarius ochrophyllus
b9bb69f099eefb9bf41d868a23b14aefbf055b4f,Cortinarius,cf,,ochrophyllus,Cortinarius ochrophyllus
ce69702aeb69ff31a6806f8b188d2cd6c79e0378,Cortinarius,cf,,ochrophyllus,Cortinarius ochrophyllus
01d70ca89b6d0bf5bd379fb31f49237a62436a4f,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
07279fedfaae1d44f6659a84e0067ca311381014,Cortinarius,,,ominosus,Cortinarius ominosus
0ac1d85139ec1dcf6b5f545fa243d7cb4f223740,Cortinarius,,,ominosus,Cortinarius ominosus
0f5f09d6eb34812f4df29673c4de3b11d4da7a7a,Cortinarius,,,ominosus,Cortinarius ominosus
1024e36f50a5b458eda84a9622ad459ceffefea8,Cortinarius,,,ominosus,Cortinarius ominosus
17b4344f73a3bb182735405f60bc76a3cf238b4a,Cortinarius,,,ominosus,Cortinarius ominosus
1a18f0d78147fa2c3556b9dd9307195f3162e7a3,Cortinarius,,,ominosus,Cortinarius ominosus
1a18f0d78147fa2c3556b9dd9307195f3162e7a3,Cortinarius,,,ominosus,Cortinarius ominosus
1a18f0d78147fa2c3556b9dd9307195f3162e7a3,Cortinarius,,,ominosus,Cortinarius ominosus
24d43b23d56f7caf70c2cb9caa92bb61b5d52b6a,Cortinarius,,,ominosus,Cortinarius ominosus
2610c47822813b50d696757fb9292d7b795176ef,Cortinarius,,,ominosus,Cortinarius ominosus
2716ea6640227f69dbdc4a76ef775dfaba6c1836,Cortinarius,,,ominosus,Cortinarius ominosus
2716ea6640227f69dbdc4a76ef775dfaba6c1836,Cortinarius,,,ominosus,Cortinarius ominosus
2716ea6640227f69dbdc4a76ef775dfaba6c1836,Cortinarius,,,ominosus,Cortinarius ominosus
2716ea6640227f69dbdc4a76ef775dfaba6c1836,Cortinarius,,,ominosus,Cortinarius ominosus
2716ea6640227f69dbdc4a76ef775dfaba6c1836,Cortinarius,,,ominosus,Cortinarius ominosus
2716ea6640227f69dbdc4a76ef775dfaba6c1836,Cortinarius,,,ominosus,Cortinarius ominosus
2716ea6640227f69dbdc4a76ef775dfaba6c1836,Cortinarius,,,ominosus,Cortinarius ominosus
2716ea6640227f69dbdc4a76ef775dfaba6c1836,Cortinarius,,,ominosus,Cortinarius ominosus
2716ea6640227f69dbdc4a76ef775dfaba6c1836,Cortinarius,,,ominosus,Cortinarius ominosus
2716ea6640227f69dbdc4a76ef775dfaba6c1836,Cortinarius,,,ominosus,Cortinarius ominosus
2716ea6640227f69dbdc4a76ef775dfaba6c1836,Cortinarius,,,ominosus,Cortinarius ominosus
2716ea6640227f69dbdc4a76ef775dfaba6c1836,Cortinarius,,,ominosus,Cortinarius ominosus
2716ea6640227f69dbdc4a76ef775dfaba6c1836,Cortinarius,,,ominosus,Cortinarius ominosus
2716ea6640227f69dbdc4a76ef775dfaba6c1836,Cortinarius,,,ominosus,Cortinarius ominosus
2716ea6640227f69dbdc4a76ef775dfaba6c1836,Cortinarius,,,ominosus,Cortinarius ominosus
316983694319d24de9fb0bd1c384ed052f39dde0,Cortinarius,,,ominosus,Cortinarius ominosus
33f6fa783d5199b1cdeb0f2fe1046f8fa47b2a4f,Cortinarius,,,ominosus,Cortinarius ominosus
3dc2a418759fe7dd194cf46ef28990bcdcb4e078,Cortinarius,,,ominosus,Cortinarius ominosus
4675b3d75ae142162fc7f65ad3b98d9529a03654,Cortinarius,,,ominosus,Cortinarius ominosus
5b06adc806858a2bedb56754f0a35f345bd59755,Cortinarius,,,ominosus,Cortinarius ominosus
5e95504f0125aff73c88485c8fe6637578e15abb,Cortinarius,,,ominosus,Cortinarius ominosus
61490f4f27f90b3ab0b0399b46ef0d8a18a314bd,Cortinarius,,,ominosus,Cortinarius ominosus
656ae0b8d27f96345a8addf4bb4551c96abaff81,Cortinarius,,,ominosus,Cortinarius ominosus
722d623d66bced20d58dee5df3c17bf36bef39fc,Cortinarius,,,ominosus,Cortinarius ominosus
7a9dbc8804a1f58014b0373a79890c0009248ff3,Cortinarius,,,ominosus,Cortinarius ominosus
7ced39d130932e7eb6f72d943a1b3f6e00feef5b,Cortinarius,,,ominosus,Cortinarius ominosus
7e3966265968a593834d8740f19e5976ac58a9f6,Cortinarius,,,ominosus,Cortinarius ominosus
82ca8ad1813e0b8818476b5411363d2dae68d292,Cortinarius,,,ominosus,Cortinarius ominosus
8a5cc154dcc3f1a2ab5f899819253c2557985d11,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
970fa1b056755e43a26028ebc046cad90e6a95a9,Cortinarius,,,ominosus,Cortinarius ominosus
996bead18d992be60157de213d73950eaad455db,Cortinarius,,,ominosus,Cortinarius ominosus
a6b22c3ebe2a5dbaae5b517b5b3675e20623c96e,Cortinarius,,,ominosus,Cortinarius ominosus
b6f1dbc44b4f70fc2878fcee0405fe5707ec624b,Cortinarius,,,ominosus,Cortinarius ominosus
d6c286931d56ee51aa5ec6c244966448ba73cfba,Cortinarius,,,ominosus,Cortinarius ominosus
de987ba1a657d35144caecc158fec9ff06f4181e,Cortinarius,,,ominosus,Cortinarius ominosus
e104f80734cabd6a27340bf607f070a7a9ba1482,Cortinarius,,,ominosus,Cortinarius ominosus
fa90b993c7b7aaf6a82c27fc70df78f46148af59,Cortinarius,,,ominosus,Cortinarius ominosus
f26accd2fdcd9eb9d31738d5f40e4462f3aea422,Cortinarius,,,orasericeus,Cortinarius orasericeus
e389140f6b379d54cee705cc5f22b4dccfde9923,Cortinarius,aff,2,pallidostriatus,Cortinarius pallidostriatus
4c7cf351922a4123eecca832a7f2b96e17828540,Cortinarius,aff,3,pallidostriatus,Cortinarius pallidostriatus
162eb41cf5b9b2a9c2b8a3da17f135d76176718b,Cortinarius,aff,4,pallidostriatus,Cortinarius pallidostriatus
0483dde138c684c66c14f4012b83583fabb4243f,Cortinarius,aff,5,pallidostriatus,Cortinarius pallidostriatus
1c30ae9f45e1808719856586e4d65c375a5c428b,Cortinarius,aff,5,pallidostriatus,Cortinarius pallidostriatus
d6366746ac834352837668a09fb948213611bcce,Cortinarius,aff,5,pallidostriatus,Cortinarius pallidostriatus
c7494aa40a1f01ccd4997743ae9c640318eaf028,Cortinarius,aff,6,pallidostriatus,Cortinarius pallidostriatus
6dda600579139bba766d118d468ddb226f56d965,Cortinarius,aff,7,pallidostriatus,Cortinarius pallidostriatus
f41472a874a98e1655c190966c41e1a3288db4f2,Cortinarius,aff,8,pallidostriatus,Cortinarius pallidostriatus
01165da263781295b35accac8b541e771235b8a7,Cortinarius,,,pallidostriatus,Cortinarius pallidostriatus
1333571762f45a7b87ddfce862f6cc44e4c0b7de,Cortinarius,,,pallidostriatus,Cortinarius pallidostriatus
60514202e300db328cb26bd0afe7eca939add2db,Cortinarius,aff,,pallidostriatus,Cortinarius pallidostriatus
1aecc2aa78d4c162ab4ca84872ebde1a98e53e39,Cortinarius,aff,2,parvannulatus,Cortinarius parvannulatus
258a008615aa51f75491b88bbe61a6b9d274ce49,Cortinarius,aff,2,parvannulatus,Cortinarius parvannulatus
26bbf9d80e1e174c8796c9abc52c9ebd351ea24b,Cortinarius,aff,2,parvannulatus,Cortinarius parvannulatus
3889ec2b6bce7ae838b310d682bf4189edf74a83,Cortinarius,aff,2,parvannulatus,Cortinarius parvannulatus
87cebea26759f90b649ba3391a520f067cdd79d4,Cortinarius,aff,2,parvannulatus,Cortinarius parvannulatus
91dde676f536cbfe73212dee43cc11bab5a2bc02,Cortinarius,aff,2,parvannulatus,Cortinarius parvannulatus
91dde676f536cbfe73212dee43cc11bab5a2bc02,Cortinarius,aff,2,parvannulatus,Cortinarius parvannulatus
36462877eeb11304d70338963e5891dd29fa5dc8,Cortinarius,aff,3,parvannulatus,Cortinarius parvannulatus
129db7e85528d5f42eb611ab5e90535e6e0581a5,Cortinarius,aff,,parvannulatus,Cortinarius parvannulatus
28228f8779f63738389b4766fd25083b4820b6c6,Cortinarius,aff,,parvannulatus,Cortinarius parvannulatus
77b6f961a047131374a9c6f5af0bf52d08a08af1,Cortinarius,aff,,parvannulatus,Cortinarius parvannulatus
77b6f961a047131374a9c6f5af0bf52d08a08af1,Cortinarius,aff,,parvannulatus,Cortinarius parvannulatus
77b6f961a047131374a9c6f5af0bf52d08a08af1,Cortinarius,aff,,parvannulatus,Cortinarius parvannulatus
a47860508460f6eaf8c4f7e4698a35e74b6b7145,Cortinarius,aff,,parvannulatus,Cortinarius parvannulatus
6a7239643cd64a11003f7e7edd09f1d558dadf6a,Cortinarius,,,pelargoniostriatulus,Cortinarius pelargoniostriatulus
6a7239643cd64a11003f7e7edd09f1d558dadf6a,Cortinarius,,,pelargoniostriatulus,Cortinarius pelargoniostriatulus
27aca57e1832e248230afc7320d11a8386591ba4,Cortinarius,,,pellstonianus,Cortinarius pellstonianus
41d2ba84e24b3fc9e5103a81720d4cc849644840,Cortinarius,,,pellstonianus,Cortinarius pellstonianus
589daf476f3aa5bd8c2847ccde4a4067a378e57d,Cortinarius,,,pellstonianus,Cortinarius pellstonianus
58bd82d82641dab705b44a8e687f4ddb7dd21443,Cortinarius,,,pellstonianus,Cortinarius pellstonianus
7028d7d0032ec5e88157e8c04aa83e35ab91221d,Cortinarius,,,pellstonianus,Cortinarius pellstonianus
73e16ee1df00ac18439be09c473a5f653d2f6a8f,Cortinarius,,,pellstonianus,Cortinarius pellstonianus
8a392a40483f5625b3e3a6a3bfc6d059157ed7be,Cortinarius,,,pellstonianus,Cortinarius pellstonianus
e62307be2d5922ea1207078d5d65c56e95e1bef5,Cortinarius,,,pellstonianus,Cortinarius pellstonianus
f45738f199cfe50a8e24a5713b5580d49d10086d,Cortinarius,,,pellstonianus,Cortinarius pellstonianus
f8b73bd20435bdb470d3b264e9b4715d26631032,Cortinarius,,,pellstonianus,Cortinarius pellstonianus
58c549cd7f0a5df2e01662fc083e584928f75c83,Cortinarius,,2,poirieri,Cortinarius poirieri
dfff3e41fe8ae49fb724da1795024f3ee7fec2a4,Cortinarius,aff,2,poirieri,Cortinarius poirieri
05cee73d3a3f1b316e248776f35051a8f5b36541,Cortinarius,,,poirieri,Cortinarius poirieri
296fd5445f8759a7f20f22819ba7b04f298ac5a0,Cortinarius,,,poirieri,Cortinarius poirieri
2c24df08cf912261cfed7617850d7a0910b2d566,Cortinarius,,,poirieri,Cortinarius poirieri
3dce6617eff9da4e04d8d2d350fbeb19415f7694,Cortinarius,,,poirieri,Cortinarius poirieri
5323b1cfb1ac750ad9e720ff7c1ee9dfdbf55eb2,Cortinarius,,,poirieri,Cortinarius poirieri
7b84e2b5237846ca1c5c1393777c5fd4d7c7bd38,Cortinarius,,,poirieri,Cortinarius poirieri
7d72431f12681cb233d1711a485bf9a11ed87921,Cortinarius,,,poirieri,Cortinarius poirieri
8b7a921a67461031417c345fe4dcc6a2f244422e,Cortinarius,,,poirieri,Cortinarius poirieri
93a486dd3770f2ffd91e21b7164f10516ae70005,Cortinarius,,,poirieri,Cortinarius poirieri
a5476c23f694e3d77e2e94324732500231674579,Cortinarius,,,poirieri,Cortinarius poirieri
b50c99e831464c2e3f874a8c093bb85862db76a0,Cortinarius,aff,,poirieri,Cortinarius poirieri
c747a4092aaa23e479943e7ec0ad1ac9b63cd646,Cortinarius,,,poirieri,Cortinarius poirieri
5f08f506c303f18ef892f0df55f075c67084fc98,Cortinarius,,,populinus,Cortinarius populinus
cdf30622be9483a35d60f05d13406b43a18b288c,Cortinarius,aff,,pseudobovinus,Cortinarius pseudobovinus
cf3a4f01d9279f7865aa86d16bb8edb5eeb0781c,Cortinarius,aff,,pseudobovinus,Cortinarius pseudobovinus
f25d7ec1ed724b526250d5eea0f55819ca701694,Cortinarius,aff,,pseudobovinus,Cortinarius pseudobovinus
628ff807937bda63043bd7524b8d9ea853622037,Cortinarius,cf,,pseudorusticus,Cortinarius pseudorusticus
c573923e67d605895231f9113fe63e683d37abfd,Cortinarius,aff,,punctatoides,Cortinarius punctatoides
05e34e8711345fb946e4c498ba1fe1c1c52459a1,Cortinarius,,,raphanoides,Cortinarius raphanoides
05e34e8711345fb946e4c498ba1fe1c1c52459a1,Cortinarius,,,raphanoides,Cortinarius raphanoides
05e34e8711345fb946e4c498ba1fe1c1c52459a1,Cortinarius,,,raphanoides,Cortinarius raphanoides
05e34e8711345fb946e4c498ba1fe1c1c52459a1,Cortinarius,,,raphanoides,Cortinarius raphanoides
05e34e8711345fb946e4c498ba1fe1c1c52459a1,Cortinarius,,,raphanoides,Cortinarius raphanoides
05e34e8711345fb946e4c498ba1fe1c1c52459a1,Cortinarius,,,raphanoides,Cortinarius raphanoides
05e34e8711345fb946e4c498ba1fe1c1c52459a1,Cortinarius,,,raphanoides,Cortinarius raphanoides
1c2de416aa1e9f4b8924311c263f3a2db0e752f3,Cortinarius,,,raphanoides,Cortinarius raphanoides
1dc9b9ece24fdf6a6529083423cc6ce416f6442f,Cortinarius,,,raphanoides,Cortinarius raphanoides
3cc2e7851a764cf114a509cf81be003a1cd23882,Cortinarius,,,raphanoides,Cortinarius raphanoides
49b644f341d182b2531763000ddf7478867d951c,Cortinarius,,,raphanoides,Cortinarius raphanoides
59009be2e8322ec914430e5e3d81d5bf3d2c9085,Cortinarius,,,raphanoides,Cortinarius raphanoides
74c3b032d5491a4e0070fa85db9d54a762675835,Cortinarius,,,raphanoides,Cortinarius raphanoides
970e6eec98fc2c58fb6688fc1c7ef4c3f3698339,Cortinarius,,,raphanoides,Cortinarius raphanoides
970e6eec98fc2c58fb6688fc1c7ef4c3f3698339,Cortinarius,,,raphanoides,Cortinarius raphanoides
970e6eec98fc2c58fb6688fc1c7ef4c3f3698339,Cortinarius,,,raphanoides,Cortinarius raphanoides
970e6eec98fc2c58fb6688fc1c7ef4c3f3698339,Cortinarius,,,raphanoides,Cortinarius raphanoides
970e6eec98fc2c58fb6688fc1c7ef4c3f3698339,Cortinarius,,,raphanoides,Cortinarius raphanoides
a969597aa19377df944be4cf55caa62a008057d7,Cortinarius,,,raphanoides,Cortinarius raphanoides
b7b5e529e9fd36eba4a3148841e7ce8a918e63a3,Cortinarius,,,raphanoides,Cortinarius raphanoides
c32efa20e4d3b451a38240458b86cc9569d7b925,Cortinarius,,,raphanoides,Cortinarius raphanoides
c390e071c4a31cad21c5eed70917213e89138b67,Cortinarius,,,raphanoides,Cortinarius raphanoides
d3f1e91e18f96a739fd10b2178d84a76ad27d24f,Cortinarius,,,raphanoides,Cortinarius raphanoides
d6f5196b113b17fa93165ce1b34056fc4a329adc,Cortinarius,,,raphanoides,Cortinarius raphanoides
e7f114c962502ef5aa38a89f927ec6b39b504952,Cortinarius,,,raphanoides,Cortinarius raphanoides
fbf0763ddeb37e0c2972c3ccadb1c8182836fd3b,Cortinarius,,,raphanoides,Cortinarius raphanoides
c68fc73ca5fdffba7c753e5eba078a313b8154cf,Cortinarius,,,roseoarmillatus,Cortinarius roseoarmillatus
0527f3844f99528bc417121db731a62e36f1d17f,Cortinarius,aff,,roseobasilis,Cortinarius roseobasilis
05f1dfbbff1cf6245fb51168c312559fc5299dd0,Cortinarius,aff,,roseobasilis,Cortinarius roseobasilis
09b2e40de6ddbe484d83ecfb813672366ec23e63,Cortinarius,aff,,roseobasilis,Cortinarius roseobasilis
4ebc1f338529705134a3fed32dce937128a230fd,Cortinarius,aff,,roseobasilis,Cortinarius roseobasilis
4ebc1f338529705134a3fed32dce937128a230fd,Cortinarius,aff,,roseobasilis,Cortinarius roseobasilis
fc6ebd579ac4719b84d64fca6930cd3ec733e02a,Cortinarius,,,sanguineus,Cortinarius sanguineus
001b2e95abb215c39e0607adee444563e66b0aff,Cortinarius,,,saniosus,Cortinarius saniosus
041768141fda7e59cc4e9018251c0c4745bb8d78,Cortinarius,aff,,saniosus,Cortinarius saniosus
504e459e0af07e79ed2133d801d7b35ec9d110f4,Cortinarius,aff,,saniosus,Cortinarius saniosus
609a2c66cc72b261c121b5967de888036b648b05,Cortinarius,,,saniosus,Cortinarius saniosus
b730a6c5a2709fb728dcf9a160eac9c5f5dba09c,Cortinarius,,,saniosus,Cortinarius saniosus
b730a6c5a2709fb728dcf9a160eac9c5f5dba09c,Cortinarius,,,saniosus,Cortinarius saniosus
c8c72812441be7eb6e4bc03b6b78abb5500e8bb5,Cortinarius,,,saniosus,Cortinarius saniosus
e65ee4087c8ca6de868752d1fa6d6ab70b835c68,Cortinarius,aff,,saniosus,Cortinarius saniosus
f49b030d63c4ffe38eadca8a28d229fb47c6460d,Cortinarius,,,saniosus,Cortinarius saniosus
f49b030d63c4ffe38eadca8a28d229fb47c6460d,Cortinarius,,,saniosus,Cortinarius saniosus
270c1ebdcd98244e3fb05f6f803ad9c0669f6e78,Cortinarius,,,septentrionalis,Cortinarius septentrionalis
4377c8a7996c1dfa957e5aa388df26b203497baa,Cortinarius,,,septentrionalis,Cortinarius septentrionalis
db735269909535fc25e548a852f36efbc06d0dc7,Cortinarius,,,septentrionalis,Cortinarius septentrionalis
1cc68d5b909f072597bb2a12e495ecf141b7e4f7,Cortinarius,,,sphagnogena,Cortinarius sphagnogena
878e28764cffe026daffe45142cfbcb9e22c46f7,Cortinarius,,,sphagnogena,Cortinarius sphagnogena
9fbe39d00de60d638abe242f1c9bd13083a8ecb8,Cortinarius,,,sphagnogena,Cortinarius sphagnogena
a33c5436f217207a458d18b1251ac3353fc0d894,Cortinarius,,,sphagnogena,Cortinarius sphagnogena
a547a94e8d2d2ee34075f18096422c9f60a02cf7,Cortinarius,,,sphagnogena,Cortinarius sphagnogena
49862fab7659d37934ba4d8fd3caae1aa14aa88a,Cortinarius,,,sphagnoravus,Cortinarius sphagnoravus
52eec45a0fd2da0171577fd23494b741791005a9,Cortinarius,,,sphagnoravus,Cortinarius sphagnoravus
a1e70c30c7b5d4e0d5bdc673568bca5858bd5c73,Cortinarius,,,sphagnoravus,Cortinarius sphagnoravus
c63050fd8d6992751491abd30895b05bb8361e22,Cortinarius,,,sphagnoravus,Cortinarius sphagnoravus
d82c7420cbc09c0fead1e6c5eb99ce3659772d4c,Cortinarius,,,sphagnoravus,Cortinarius sphagnoravus
e18399821b20388d3603e3a6d2b1a595ebab48d3,Cortinarius,,,sphagnoravus,Cortinarius sphagnoravus
e18399821b20388d3603e3a6d2b1a595ebab48d3,Cortinarius,,,sphagnoravus,Cortinarius sphagnoravus
ed862836f1d5a3921fd2358d4d338fcf6613f173,Cortinarius,,,sphagnoravus,Cortinarius sphagnoravus
f2d7b97651b7c558515591ee32c186a042da1324,Cortinarius,,,sphagnoravus,Cortinarius sphagnoravus
f2d7b97651b7c558515591ee32c186a042da1324,Cortinarius,,,sphagnoravus,Cortinarius sphagnoravus
f2d7b97651b7c558515591ee32c186a042da1324,Cortinarius,,,sphagnoravus,Cortinarius sphagnoravus
f2d7b97651b7c558515591ee32c186a042da1324,Cortinarius,,,sphagnoravus,Cortinarius sphagnoravus
f2d7b97651b7c558515591ee32c186a042da1324,Cortinarius,,,sphagnoravus,Cortinarius sphagnoravus
3a63a4622928eab03109ab2334bdc3a0646a8251,Cortinarius,cf,,spilomeus,Cortinarius spilomeus
0282914c8d15a17cf659e3dc215b3217035a24c9,Cortinarius,,,subacutus,Cortinarius subacutus
04c1a99b2773823e6403503f4721b842f86e91ab,Cortinarius,,,subacutus,Cortinarius subacutus
102b147cbe0adec5d299c4dadcb7ccd29663dd7e,Cortinarius,,,subacutus,Cortinarius subacutus
102b147cbe0adec5d299c4dadcb7ccd29663dd7e,Cortinarius,,,subacutus,Cortinarius subacutus
102b147cbe0adec5d299c4dadcb7ccd29663dd7e,Cortinarius,,,subacutus,Cortinarius subacutus
15a7939684c00e929cc615e4b67bae7e163e83f3,Cortinarius,,,subacutus,Cortinarius subacutus
160624d67fc4bbfa7151e0407b10e859dc02b296,Cortinarius,,,subacutus,Cortinarius subacutus
160624d67fc4bbfa7151e0407b10e859dc02b296,Cortinarius,,,subacutus,Cortinarius subacutus
16c16737f54f37738f3e7f77b39968d062c14250,Cortinarius,,,subacutus,Cortinarius subacutus
19ee396cbbc5ce5d22e7df6d1904eebf87f6988b,Cortinarius,,,subacutus,Cortinarius subacutus
2f15306a7835383ecf00b9137a645c2002f71418,Cortinarius,,,subacutus,Cortinarius subacutus
339a3b990305dda67f727f5991198c63d3481e31,Cortinarius,,,subacutus,Cortinarius subacutus
3e7291d5c261b54a9700b9bebde4658fea57f1d2,Cortinarius,,,subacutus,Cortinarius subacutus
