eventID,parentEventID,habitat,decimalLatitude,decimalLongitude,minimumElevationInMeters,samplingProtocol,sampleSizeValue,sampleSizeUnit,eventDate,country,countryCode,stateProvince,municipality,locality,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision
BogFungi_Plot_164_066,BogFungi_Plot_164,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89478,68.68333,35,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_165_066,BogFungi_Plot_165,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89483,68.68335,35,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_166_066,BogFungi_Plot_166,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89488,68.68336,35,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_167_066,BogFungi_Plot_167,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89494,68.68337,35,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_168_066,BogFungi_Plot_168,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89498,68.68339,35,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_169_066,BogFungi_Plot_169,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89502,68.68338,34,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_170_066,BogFungi_Plot_170,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89507,68.68339,35,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_171_066,BogFungi_Plot_171,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89511,68.68341,34,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_172_066,BogFungi_Plot_172,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89516,68.68343,34,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_173_066,BogFungi_Plot_173,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89190,68.68228,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_174_066,BogFungi_Plot_174,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89189,68.68219,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_175_066,BogFungi_Plot_175,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89188,68.68210,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_176_066,BogFungi_Plot_176,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89187,68.68202,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_177_066,BogFungi_Plot_177,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89186,68.68192,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_178_066,BogFungi_Plot_178,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89186,68.68184,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_179_066,BogFungi_Plot_179,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89185,68.68177,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_180_066,BogFungi_Plot_180,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89184,68.68168,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_181_066,BogFungi_Plot_181,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89184,68.68158,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_182_066,BogFungi_Plot_182,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89184,68.68149,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_183_066,BogFungi_Plot_183,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89184,68.68139,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_184_066,BogFungi_Plot_184,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89184,68.68129,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_185_066,BogFungi_Plot_185,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89184,68.68119,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_186_066,BogFungi_Plot_186,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89182,68.68110,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_187_066,BogFungi_Plot_187,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89183,68.68103,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_188_066,BogFungi_Plot_188,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89183,68.68094,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_189_066,BogFungi_Plot_189,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89183,68.68083,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_190_066,BogFungi_Plot_190,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89182,68.68076,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_191_066,BogFungi_Plot_191,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89182,68.68066,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_192_066,BogFungi_Plot_192,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89181,68.68057,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_193_066,BogFungi_Plot_193,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89181,68.68049,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_194_066,BogFungi_Plot_194,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89181,68.68039,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_195_066,BogFungi_Plot_195,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89181,68.68030,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_196_066,BogFungi_Plot_196,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89181,68.68021,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_197_066,BogFungi_Plot_197,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89181,68.68013,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_198_066,BogFungi_Plot_198,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89181,68.68009,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_199_066,BogFungi_Plot_199,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89180,68.67998,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_200_066,BogFungi_Plot_200,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89179,68.67979,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_201_066,BogFungi_Plot_201,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89180,68.67964,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_202_066,BogFungi_Plot_202,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89180,68.67956,32,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_203_066,BogFungi_Plot_203,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89180,68.67946,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_204_066,BogFungi_Plot_204,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89180,68.67937,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_205_066,BogFungi_Plot_205,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89182,68.67925,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_206_066,BogFungi_Plot_206,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89184,68.67920,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_207_066,BogFungi_Plot_207,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89186,68.67906,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_208_066,BogFungi_Plot_208,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89187,68.67899,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_209_066,BogFungi_Plot_209,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89189,68.67891,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_210_066,BogFungi_Plot_210,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89190,68.67884,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_211_066,BogFungi_Plot_211,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89190,68.67884,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_212_066,BogFungi_Plot_212,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89189,68.67875,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_213_066,BogFungi_Plot_213,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89186,68.67871,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_214_066,BogFungi_Plot_214,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89184,68.67865,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_215_066,BogFungi_Plot_215,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89184,68.67860,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_216_066,BogFungi_Plot_216,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89184,68.67854,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_217_066,BogFungi_Plot_217,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89184,68.67865,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_218_066,BogFungi_Plot_218,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89183,68.67867,31,Plot-based fruitbodies count,5,square metre,2019-06-09,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
